Answer,Answer Match,Attempt #,Attempt End,Attempt Start,Bonus?,Difficulty,FirstName,LastName,Org Defined ID,Out Of,Processed,Q #,Q Text,Q Title,Q Type,Score,Section #,Username
"The course taught us that clinical intuition, tied to personalized feedback, is both time-consuming and prone to biases. As a result, statistical predictions are preferred since they require less time and are more accurate in forecasting academic success.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,4,"Imagine that you are teaching a university course with many students. You would like all the students to actively engage with the material. But you have only limited time and resources, which means for example that you cannot use forms of examination that require personalized (and thus time-intensive) feedback and grading. Based on the knowledge that you gained during this course, how would you approach this? (All answers that reflect serious engagement with this question will receive a point. Therefore, I suggest that you leave this question for the end!)",Incentives,WR,0,,54
"Anchoring occurs when we rely on initial information to form our first impressions. The primacy effect means that early details have a stronger influence on our judgments than later ones. Both concepts share the idea that early information carries more weight than what comes afterward, unlike the recency effect.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,5,"What is anchoring, and what is the primacy effect? And what do they have in common?",Anchoring and primacy,WR,0,,54
"1. Spot patterns in random events.
2. Have faith in supernatural occurrences.
3. Attribute intentions or actions to things that lack them.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,6,"During the lecture, we reviewed several cognitive and personality factors that contribute to conspiratorial thinking. Can you name three of these factors?",Factors contribution to conspiracy theory,WR,0,,54
"The challenge of being too familiar with a topic, making it hard to communicate clearly to those who lack the same understanding.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,7,"If you quiz yourself while preparing for an exam, you are likely to give incorrect answers when you don’t know the material very well yet. And then you learn by seeing the correct answer. Through which psychological mechanism can these incorrect answers interfere with learning?",Learning,WR,0,,54
"Illusory correlation occurs when individuals perceive a connection between two things that doesn't actually exist. On the other hand, illusory causation involves situations where there might be a relationship between two variables, but it doesn't necessarily mean one causes the other.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,8,What is the difference between illusory causation and illusory correlation?,Illusory causation and correlation,WR,0,,54
"System 1 thinking relies on moral intuition, while System 2 thinking involves moral reasoning. The model suggests that moral judgment is primarily driven by intuition rather than deliberate thought, making System 1 thinking more influential.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,9,"Although Jonathan Haidt’s social-intuitionist model of moral judgment is not directly phrased in terms of System 1 and System 2, you can easily interpret it that way. According to the social-intuitionist model, what is the role of System 1 and System 2 thinking in moral reasoning? And which System is most dominant according to this model?",System 1 and 2 thinking and social intuitionism,WR,0,,54
"The intentional stance is most effective for explaining how stimuli lead to behavior when analyzed at a level that focuses on behavior and intention, rather than physical or design-based terms.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,10,"Behaviorism was an approach to psychology, mainly popular in the early 20th century, that emphasized that the mind could not be measured, and that psychologists should therefore focus on how stimuli trigger behavior. If you think of this in terms of Daniel Dennet’s stances (or: levels of analysis), which stance did behaviorists adopt, and (briefly) why?",Behaviorism,WR,0,,54
"Affective forecasting involves predicting how you'll feel in the future. Given that humans are often poor at this, is it acceptable to end someone's life (if they can't decide for themselves) solely because they once stated they'd prefer death over severe illness?",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,11,"What is affective forecasting, and why is it important to consider it in end-of-life decisions?",Affective forecasting,WR,0,,54
"1. Pre-conventional stage: At this level, individuals see good actions as those that bring rewards and bad actions as those that lead to punishment, with a primary concern for personal gain.
2. Conventional stage: Here, people aim to be seen as good by others and follow societal laws, prioritizing the feelings and expectations of those around them.
3. Post-conventional stage: At this level, individuals understand that moral values may sometimes clash, and they focus on broader ethical principles.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,12,"According to Kohlberg, what are three levels of moral development? Very briefly describe each level. (Each level is sometimes split up into two stages. You don’t need to describe these stages.)",Kohlberg’s stages,WR,0,,54
"Conditioning involves learning connections through patterns of occurrence. In classical conditioning, we link things that frequently appear together in the same context. In operant conditioning, we learn that certain behaviors lead to consequences, whether positive or negative.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,13,What is conditioning? And what is the difference between classical and operant conditioning?,Conditioning,WR,0,,54
"1. Expected value theory is limited to financial contexts, while expected utility theory considers various types of benefits from outcomes.
2. Expected utility theory factors in risk aversion, unlike expected value theory, which does not.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,14,What are the two main differences between expected value theory and expected utility theory?,Value and utility,WR,0,,54
"1. Expected value theory is a normative approach for decision-making among multiple choices, where each choice has various financial results, each with its own likelihood.

2. Expected utility theory is a normative framework for selecting among different options, resembling expected value theory but allowing for any type of utility, including subjective ones.

3. Multi-attribute utility theory is a normative model for making decisions between multiple alternatives, where each option has several attributes, each with its own utility and importance.

4. Prospect theory is a descriptive model for decision-making among various choices, building on expected utility theory by incorporating heuristics and cognitive biases.",,1,28/10/2024 9:56 AM,28/10/2024 8:30 AM,False,1,First name 54,Last name 54,isis$54,1,1,15,"What are the four models of choice, value, and utility that we considered in the lecture? Very briefly explain each model.","Models of choice, value, and utility",WR,0,,54
